discrete continuous discrete
2:4 21.21131133688926 2
2:3 16.08938330345006 2
2:4 14.228854415704927 2
2:4 19.405260769130127 2
3:4 5.39068879149343 1
3:3 24.480018638896492 1
3:2 35.88414788853102 4
3:3 27.41890301686492 1
3:4 4.492262222390446 1
4:4 15.23814779586519 1
3:4 3.7036182691176958 4
4:4 15.877591213322548 1
4:4 11.014118766547771 1
4:4 13.947763026111197 1
4:4 13.623159196315124 1
4:4 18.282740510226702 1
3:4 4.974295940389957 1
3:4 5.366545017110469 1
3:3 17.687307011253946 1
3:2 38.68919211761063 4
4:2 3.7079518021425617 4
3:2 31.95905700035143 4
4:2 3.971767998823794 4
4:2 5.580700202857251 4
4:2 35.77492373508989 4
4:2 6.2662631856692865 4
3:2 41.73620428195637 4
3:3 22.290574324671873 1
3:3 16.554061445847672 1
3:2 31.293448710090207 4
3:2 32.7992995331534 4
3:2 28.836946322146474 4
4:2 4.149129118138242 4
4:1 16.857746567770743 2
4:2 3.632273790150143 3
3:2 31.19747943959269 4
3:3 21.01161725263951 1
3:2 30.191785357583516 4
4:2 5.92843577310529 4
4:2 5.167900641213873 4
4:2 5.6510418321854585 3
3:2 42.55692042246471 2
3:1 7.8424592687663175 1
4:1 14.484988083140415 4
4:2 4.741276725588113 4
.
3:1 5.490864259064897 4
3:1 4.333950614289979 4
4:1 15.85344984228257 4
3:1 3.0647826503763302 4
4:1 11.827173182490203 4
3:1 6.7888920281236835 4
3:1 3.218146072943149 4
4:1 11.096367232894915 4
4:1 14.421510041515202 4
4:2 4.424075563342934 4
4:2 4.004895419549004 1
3:2 18.30220242811609 2
4:2 4.821338483857392 4
4:2 4.867479353022277 4
3:2 34.6785344733617 4
3:2 32.053706574030265 4
4:2 5.8784646931713125 2
4:2 6.045835970743799 3
4:2 11.040045298670398 4
4:2 4.7978873215183855 4
3:2 30.669011440755092 4
4:2 6.226526899737905 4
4:2 3.417590561889816 4
4:2 7.058735149096766 4
4:1 16.573662079533815 3
4:2 5.497017642586504 4
4:2 2.9852248847463483 4
4:2 5.751491324090695 4
4:2 7.684137786867003 4
4:2 4.556884466863874 4
4:1 19.010290097380434 4
4:1 18.961746905484965 4
4:1 18.821898182888578 4
3:1 2.667773773238319 4
3:2 30.876584586587 4
3:3 24.45530848963667 1
3:4 4.740783497295771 1
3:4 32.35138989196172 1
2:4 23.67021004765896 3
2:4 18.616585023874247 2
2:3 13.41681419878195 4
2:3 14.757755275643044 2
1:3 25.339187888008638 2
1:3 35.78261894271154 2
1:2 20.612431042196004 3
1:3 42.36688218749618 2
1:3 30.096658863221073 2
1:3 48.155679161533236 2
1:3 48.969413920237706 2
1:3 34.12791961349309 2
1:3 46.13417829343133 2
1:3 27.01132870105771 4
1:3 25.755755497715114 2
1:3 25.00471582033763 2
1:3 30.591288376960442 2
1:3 37.32862874632351 2
1:2 15.501185521851209 3
1:2 16.946962996348717 3
1:2 18.530200927759374 3
1:2 13.326569737257199 3
1:2 17.61568823086249 3
1:2 20.85470599766154 3
1:2 12.484640914673076 3
1:2 20.41134955209345 3
1:2 25.756062817881713 3
1:2 22.277602374075535 3
1:2 20.402189090121087 4
1:2 21.042233726160326 3
1:2 13.350705548349147 3
1:3 32.272969511655006 2
1:3 39.54526922069631 2
1:2 29.9944677117461 3
1:3 42.13265089453111 2
1:2 18.22297201175385 3
1:3 39.97254918148825 2
1:3 26.588720708788472 2
1:3 25.388601543796653 2
1:2 19.094307611484947 3
1:2 13.39966060662744 3
1:2 22.5000230853328 3
1:3 47.862552860217924 2
1:3 37.93973767462772 2
1:3 30.338644806704405 2
1:3 26.734756174183513 2
1:3 46.13764562804352 2
2:3 11.525553622314966 2
2:4 15.352636979033697 2
3:4 5.7387975872449255 1
2:4 23.803468986501144 1
2:3 18.69822454969127 2
2:4 23.036157196325377 2
2:4 18.709403534394834 4
3:4 5.803482253330727 1
3:3 21.80027207779799 1
3:2 14.192755407042371 1
3:3 23.861524146558722 1
3:4 5.670051492962697 1
2:4 17.737877308375456 2
2:3 12.845730729499692 1
3:3 15.686024574666359 1
3:4 4.869773702341975 2
4:4 14.459690273371589 1
4:4 15.094183691402604 1
4:4 15.230447389929433 3
3:4 2.8690341623885045 1
2:4 16.560847365344053 2
3:4 4.461723615648676 1
3:4 5.378113138839154 1
3:4 3.3677281664938947 3
2:4 22.13094218089341 2
3:4 4.1457727151851 1
3:3 29.844239295668594 1
3:3 14.738363086162563 1
3:2 32.67227877282261 4
4:2 6.233215079618435 4
4:2 4.934427550320938 4
4:2 4.171016400169838 2
4:2 7.123724645706909 4
4:2 5.020255798801089 4
4:2 4.172184038450146 4
3:2 20.690216914603727 4
3:2 34.48546409531929 1
3:2 35.97658934123071 4
3:1 5.2871027126297045 4
3:2 4.579587044105221 4
4:2 3.1969358345647994 4
3:2 46.97015304601175 4
3:2 39.20150608551873 4
3:1 34.91040049669771 4
2:1 41.474358998154045 3
2:1 29.32100638084747 3
2:1 39.151333740232445 3
3:1 5.556707146301756 4
2:1 40.764627421738304 3
2:1 39.51050398475788 3
2:1 24.917333316428298 3
3:1 4.85353791032119 4
3:2 27.18383871733009 4
3:2 25.90065585163127 4
3:3 19.201567712750258 1
3:3 11.65257001241627 1
3:3 25.39516556927367 1
2:3 16.215971785912537 2
2:4 25.264312787554005 2
2:4 17.444484478190105 3
2:3 18.61569522891845 2
3:3 26.545587672730683 1
3:4 4.065324358517586 1
3:3 21.18576835665424 1
3:3 20.097966833280122 1
3:4 4.88416531421209 1
4:4 13.323909852417046 2
4:4 22.641747632611242 1
4:4 43.80241851203296 1
4:4 13.383830374266354 1
4:4 11.05929614128985 1
4:4 17.089934841571626 1
4:4 19.35934411267862 1
4:4 14.149773424439358 1
4:4 9.367851616327775 1
4:4 15.37426670232579 3
4:4 18.033316880680193 1
4:4 16.793973665305856 1
4:4 43.15039512717331 1
4:4 15.953800730641811 1
4:4 17.013127518636722 1
4:4 13.964659033456158 1
3:4 6.762995165344471 1
3:4 4.8497730141301325 1
4:4 14.85302407431571 1
4:4 5.537975164760182 1
4:4 5.030923003873449 1
4:4 14.745880394564033 1
4:4 15.11299422491151 1
4:4 14.54709513499015 1
4:4 22.498067465353593 2
4:4 8.084804765852093 1
4:4 24.08607036208032 1
3:4 5.035058896917963 1
2:4 24.25783966372733 2
2:4 18.46997378459113 2
2:3 10.459000848005175 2
2:4 19.192515395452354 2
2:3 16.6451822086557 2
3:3 5.628874425231432 1
3:3 29.626535081600533 1
3:2 33.35863862721822 4
3:2 38.836172775751365 4
3:2 6.206059463475528 4
3:1 5.609405989753474 4
2:1 26.346622746469194 3
2:1 47.698500148154935 3
2:1 29.62935238809134 3
2:1 35.9673238110789 3
2:1 26.467629515392154 3
2:1 34.48296236453063 3
2:1 32.15939085720265 3
2:1 43.90173398934692 3
3:1 3.8180437403717216 4
3:1 5.98116308876665 4
.
4:1 13.118764222818745 4
3:1 6.268883093634021 4
3:2 41.114163905078975 4
4:2 3.8067943822349415 4
3:2 37.634148660778436 4
4:2 4.25718171830385 4
3:2 15.692889725558874 4
3:2 39.190926222280474 4
3:3 18.673884078763443 2
3:4 5.982039801576871 1
3:3 17.636665924534935 1
3:3 20.24085813131966 1
2:3 18.461604749759037 2
1:3 41.13214264615578 2
2:3 16.059218940843305 2
3:3 20.566014916752476 1
3:3 20.897994429562285 1
3:4 4.780874273163375 1
3:3 27.62072834432238 1
3:2 37.320886702325886 1
4:2 3.6163273707340826 4
4:1 21.019929875296 4
4:1 22.245137071746843 4
4:1 10.599004976817556 4
4:1 17.00553486958548 4
4:1 16.129642959465038 4
3:1 4.775838400499317 4
3:1 3.6904420970961134 4
3:1 3.6427031689463956 4
4:1 12.232103777800548 4
4:2 4.891572853414798 4
3:2 34.93287613403529 4
3:2 33.959528023854844 4
4:2 4.77501750965866 4
4:2 6.300293310342863 2
4:2 3.357654078014494 4
3:2 38.39325258320355 4
3:2 34.12209997568141 4
3:1 6.071866155043736 3
3:2 17.334451107367567 4
3:1 6.431152743545898 4
3:1 3.3737654623092435 4
3:1 4.975652869284323 4
4:1 13.397732013024859 2
3:1 3.003082820356104 4
2:1 38.65939334276244 1
2:1 31.480631880565994 3
2:1 4.331071318133174 3
2:1 23.01345232614513 3
3:1 5.458243623137723 4
3:1 4.8813887627996015 4
4:1 13.093834611758632 4
3:1 5.569286734787227 4
3:1 5.612641017883558 4
4:1 16.396336129307862 4
4:1 11.578668183222879 4
3:1 4.394393792605898 4
3:2 45.396489933391244 4
3:3 21.314871353571448 1
3:4 3.9388617740522074 1
3:3 26.808231896629422 1
2:3 12.35944097148992 4
3:3 26.827060369705386 1
3:4 4.06362024974864 1
4:4 19.492506196549698 1
4:4 13.728246431846841 1
3:4 3.905952093089061 1
3:3 16.395733697438196 1
3:2 4.476146333968881 4
3:3 11.005507882002096 1
3:3 22.101587121220867 1
3:2 37.49605715279511 4
4:2 5.166873632817305 4
4:1 12.016238632192954 4
4:2 4.457339947898589 4
4:1 15.845405039257498 4
4:1 22.394833925378464 4
4:2 4.801362649300477 4
3:2 40.79885109479635 4
3:2 38.492690233393205 4
3:2 20.36202118683064 4
3:2 12.434245220007393 4
3:1 4.495707589400985 2
4:1 15.364866282590091 4
3:1 5.934065375012149 4
4:1 10.79245848971464 4
4:1 5.320315066621208 4
3:1 5.7479481749359405 1
4:1 10.647586340811973 2
4:2 4.466181880787452 4
4:1 15.442202436511382 4
4:1 19.122342929985575 4
4:1 15.765762519061647 4
4:1 15.97071177703357 4
3:1 5.052908905220696 4
3:2 20.62003823381098 4
3:3 14.088076701640883 1
3:4 5.8922410740064795 2
2:4 18.433677218578715 2
2:4 23.767441430040275 4
2:4 24.021763340884704 2
3:4 3.92028143180195 4
3:4 5.290229359799072 1
2:4 19.42196436722864 2
2:4 5.4297531613001295 2
3:4 4.291009058952313 1
3:3 30.445415327294164 4
2:3 21.487989757179896 2
2:3 14.03622939691996 2
2:4 18.11620066552193 1
2:4 20.150256984103653 2
2:4 20.206636984745764 2
2:4 19.126282560588113 2
3:4 4.679683862472702 1
3:4 4.134012451582636 1
3:4 4.353606690467116 1
3:3 18.381984161432108 1
3:4 6.229277507360462 1
3:4 3.887473126789525 1
2:4 17.233085738104137 2
3:4 4.039351550791542 1
3:3 17.80461212691825 3
3:3 16.723987467541832 1
3:2 17.789660657991355 4
3:1 4.225249382748499 4
4:1 13.191652147281454 4
4:1 15.176629239344406 4
3:1 22.96574154759395 4
4:1 12.560262539455847 4
4:1 19.411812204620826 4
4:1 14.94147726604795 4
4:2 16.457722763260417 4
4:1 13.502418694024623 4
4:1 15.065562803561496 4
3:1 6.455597210752065 4
2:1 27.137158570002555 3
2:1 32.2568484309913 3
3:1 5.289919648439658 4
4:1 11.939667144396495 4
4:1 14.279443808569637 4
4:2 39.36301339746721 4
3:2 29.873390099531363 2
3:2 26.51274868394753 2
3:2 33.34791091040631 4
4:2 21.745224230483696 4
3:2 27.310944531218745 4
4:2 4.387665288240685 4
4:1 13.339047893699984 4
4:1 19.535232590632297 4
4:1 18.427610571037178 3
4:1 18.247140415819484 4
4:2 6.03432869488602 4
4:1 13.336893562598238 4
3:1 6.379157672082269 4
3:2 34.3865587116922 4
4:2 6.200897781780306 4
4:2 4.8527695868667875 4
4:2 5.395514226436996 4
4:2 5.9570114428857295 4
4:1 16.442053736236183 4
3:1 5.552486048974054 4
4:1 16.723686109059585 4
3:1 4.3976431498565764 4
4:1 9.798232773060526 1
4:2 6.378069297286084 4
3:2 44.461655300156814 4
3:1 4.6129127040073215 4
3:2 38.7933635317892 4
3:3 12.57222291214251 1
2:3 13.607338306030897 2
3:3 17.82439931861064 1
2:3 17.491961778328793 2
2:4 28.052497777077043 2
2:4 12.467539960963979 2
2:3 16.35218242567263 2
3:3 25.84523870773005 1
3:4 3.9316844032971883 1
4:4 15.267132459203246 1
4:4 46.609738363451946 1
4:4 20.993874969507477 1
4:4 16.32231093208601 1
4:4 12.2557788949679 1
3:4 6.014132465883128 1
2:4 31.968484533178763 2
2:4 22.735964384197672 2
2:4 20.86928396716604 2
2:4 20.3717641971247 2
2:4 25.92577098331158 2
3:4 4.007353651133382 1
4:4 15.607718010511398 1
3:4 3.7390977834262693 1
2:4 16.67270283718348 1
2:3 21.072447348339523 2
2:4 15.340159343537998 4
2:4 23.855051733901956 2
2:4 22.259867297439108 2
2:4 15.872778844800646 2
3:4 4.598609491351314 1
4:4 20.284313972405645 1
4:4 14.227744789926287 1
.
3:4 5.543335343123417 1
3:4 5.344595728738692 1
3:3 25.388337580543997 1
3:3 22.112669208087617 1
3:2 26.9372568163802 4
4:2 4.912007387847111 4
4:1 22.393282257359928 3
4:1 13.580821595433305 4
3:1 5.367919615834196 4
4:1 11.372819182559724 4
3:1 5.489191504959329 4
3:2 26.746903190191166 2
4:2 5.394119060385407 3
4:2 4.762187252247724 4
3:2 36.03439281505074 4
3:2 35.76164950952946 4
3:2 36.624267740831485 4
3:2 42.11115470453193 4
4:2 6.393195333752496 4
4:1 17.518879794429683 4
4:2 4.558441664585859 1
4:2 5.6696424172780855 4
4:1 14.757393642960212 4
4:1 10.580908623507737 4
4:1 14.303202439327892 4
4:1 14.589090291165478 4
4:1 13.98764935571566 4
4:1 10.572640184821944 4
4:1 10.629934819780027 4
4:1 15.598127462470837 4
4:1 28.19419701888122 4
4:1 16.065763034302208 4
4:2 5.930034558845893 4
3:2 25.280569372770696 4
3:1 4.995748028009641 4
4:1 17.205258975031924 4
4:1 6.778385001285162 4
3:1 4.821512817827637 4
3:1 3.706896840195572 4
3:2 42.14941015197856 4
4:2 36.36265061079021 4
4:2 4.767255264660947 2
3:2 49.166739441037535 4
3:1 13.259140613007444 4
4:1 12.62838910301098 4
3:1 6.549657604168907 4
4:1 15.842859867502488 4
3:1 4.926166282419775 4
4:1 16.4638621539516 4
4:1 11.569327500439016 4
4:1 10.232963458305528 4
4:2 2.625357436339945 3
4:2 4.5510432709066775 4
4:2 6.019082670315633 4
4:1 19.126150175499248 4
4:1 14.242232881578268 4
3:1 4.498249100308009 4
3:1 5.037172945643893 4
3:1 5.045935216565005 4
4:1 11.192510173859677 4
4:1 18.263181363892762 4
4:1 10.281971941504347 4
4:2 3.4869569935651383 4
4:1 14.886333367501226 4
3:1 4.7308452619312265 4
2:1 40.04202998314567 3
2:1 34.50220575786626 3
2:1 19.320657872141297 3
2:1 28.792588987238783 3
2:1 40.78024781277199 3
3:1 4.712439866030727 4
2:1 38.89239275341407 3
3:1 4.556588212660191 4
3:1 6.2789464744350685 2
2:1 27.384780659638423 3
2:1 31.127891510482073 3
2:1 38.44997423620427 3
2:1 29.264979304072103 3
2:1 29.87315924429039 3
3:1 5.5259982885438905 2
3:1 4.862750899621288 4
4:1 5.120685338439373 4
4:1 14.916296964141367 4
4:1 13.589853311419155 4
3:1 4.185511707456349 4
3:1 5.938293871173821 4
3:2 50.393670306975 4
3:3 29.341706621368882 1
3:3 27.980693814631433 1
3:4 3.49886346261305 1
3:4 5.62369991168736 1
3:4 4.69687480185333 1
4:4 18.566946847063058 1
4:4 14.044359055978214 1
4:4 17.63626059412215 1
4:4 18.033861622581483 1
4:4 11.089899845965986 1
4:4 17.603659449446376 1
4:4 10.627489432393688 3
3:4 3.2180363157278435 1
3:4 5.902617953682134 1
3:4 3.6935482604076313 1
3:4 5.264103881328034 1
3:3 3.5441586297281384 1
3:2 36.61909722975697 1
3:1 5.596932875740394 4
2:1 27.523746733387767 3
2:1 47.49459745974573 3
3:1 3.2237013245471657 4
2:1 33.1416586274426 3
2:1 31.618619986096267 3
2:1 39.3187387271997 3
2:1 40.939733423304354 3
2:1 38.522582386987644 1
2:1 31.080737967064373 4
2:1 40.40464665262609 3
2:1 39.91847507410286 3
2:1 37.97866491704137 3
2:1 30.678476841679934 3
2:1 38.183452131475214 1
2:1 35.80941213464547 3
2:1 13.322166146987662 3
3:1 4.637992949082228 4
4:1 10.270794414299157 4
4:1 16.120075562498382 3
4:1 15.661789607770038 4
4:1 10.457769709543332 4
3:1 5.5855959121900085 4
3:2 29.892104921259797 4
3:3 3.8280840480899387 1
3:2 23.84830413749665 2
3:3 30.388006150021113 1
2:3 8.729425115447999 2
2:3 15.285899624801678 2
1:3 15.85468584329001 2
2:3 11.352508408799103 2
1:3 36.46841107909518 2
2:3 16.251990157136884 2
1:3 41.32749985288343 2
1:3 33.6474095281893 2
1:2 24.14759335060129 3
1:2 20.4329394292731 3
1:2 20.858229922611983 3
1:2 23.723658785551887 3
1:3 42.45381563563413 1
2:3 17.232045290881548 3
3:3 18.662396084372816 1
2:3 13.56658480385969 2
3:3 22.362862098568822 1
3:4 4.50728276504611 1
3:3 27.191178388351616 1
3:3 16.97162230934069 3
3:4 19.49685131552619 4
3:4 4.934643300705694 1
2:4 25.40772285588036 4
3:4 5.66951972216094 1
3:4 5.676808269958124 2
4:4 17.336009699819705 1
4:4 15.093864796258734 1
4:4 15.526981750317915 1
4:4 17.17598785258737 1
4:4 17.171156681099276 1
4:4 15.587289837923496 1
4:4 17.363398534833536 1
4:4 16.097956559024272 1
4:4 15.512267190886794 1
4:4 15.179675422770828 1
3:4 4.426589516224688 1
2:4 21.446933890470504 2
2:4 22.827041022221056 2
2:3 10.142396590728634 4
3:3 18.31908548300279 1
2:3 15.813026468503804 2
2:3 16.31440724638867 2
2:4 16.093563049826727 2
3:4 3.4997454768716736 1
3:3 19.048635880902708 1
2:3 20.517786468927362 2
3:3 12.215616451364863 2
2:3 14.591739735639353 2
2:4 21.180699009372777 2
2:3 11.763275937292041 2
2:4 18.739086474767046 2
2:3 19.918818198816385 2
2:4 26.73596921767554 2
3:4 4.652949069148896 2
4:4 17.277253558956552 1
4:4 16.305044404736037 1
3:4 16.706468097508424 1
3:3 21.855503260602518 1
3:2 29.889529320067513 4
3:2 42.1188420499747 4
3:3 20.36344016348456 1
3:4 4.676691828263647 1
3:4 4.51220372287815 1
4:4 14.807843533585022 1
4:4 19.479193100496193 1
4:4 8.255517677924008 1
4:4 12.687626316508391 1
4:4 13.187283630683764 1
.
4:4 18.4511970509314 1
4:4 13.736136373438583 1
3:4 4.4050072216537846 2
3:3 19.234978356284927 3
3:3 28.041511261678387 3
3:3 19.616252954685944 1
3:3 16.18474502393828 2
3:4 6.848836729700112 1
3:3 18.042968788692082 1
3:4 34.13398151553372 1
3:4 5.2274857336160085 1
3:4 3.892839696995507 1
2:4 17.554074900907572 2
3:4 6.132247171889684 1
3:4 4.5328067893965205 1
3:3 26.028878800920495 1
3:4 5.324998498005984 1
2:4 20.418084848249745 2
2:4 23.92317462677274 2
2:4 19.883305177260667 2
2:3 19.19087001083205 2
1:3 32.345670452944844 2
1:3 19.4554713413999 2
1:3 40.5233135572588 2
1:2 15.400975805295957 3
1:2 22.122237877125045 1
1:2 15.825135867772229 3
1:2 25.315570061066524 3
1:2 17.150630305983064 3
1:2 25.941678553281577 3
1:2 15.809908463396722 3
1:2 27.436966837130917 1
1:2 17.23340163564108 3
1:2 21.87135025061363 3
1:2 19.786853930442053 3
1:2 18.955773403793238 3
1:2 15.937966243036794 3
1:2 21.211058290372485 3
1:2 26.902482665004708 3
1:2 3.62096826623857 3
1:2 14.163228673649726 3
1:2 19.204679522305366 3
1:2 23.493823680566067 1
1:2 18.941648433238793 3
1:2 27.362673501701103 3
1:2 27.395300175287495 3
1:3 34.18396486237565 2
1:3 38.73508736112198 2
2:3 17.581966057281704 2
3:3 22.45797012310322 1
2:3 10.717378982834994 2
2:4 14.803338973587689 2
3:4 5.1017034977303535 4
4:4 12.19572353530517 1
3:4 5.397916328431881 1
3:4 4.095535866515205 1
2:4 21.86273829258952 4
2:4 18.733986549503047 2
3:4 3.142730216840215 2
3:3 32.901810452159296 1
2:3 14.708721837143623 2
1:3 29.274280248919787 2
1:3 22.103291119126094 2
1:3 40.86024830595987 2
2:3 10.40465006297471 4
2:4 19.111208200878526 2
2:3 14.618111839586879 2
1:3 39.47871550494872 2
1:2 22.408023994692776 3
1:2 17.03901931961387 3
1:2 20.460698184338728 3
1:3 42.94575503044676 2
1:3 44.311018453702204 2
1:3 33.65039386829282 1
1:2 13.065437998361023 3
1:3 32.38609386416108 2
2:3 14.99735054736582 2
2:4 4.227001400797133 2
2:4 18.879621227050052 2
2:3 15.798392986862297 2
2:4 25.345908054825077 2
2:4 25.648678174745044 2
3:4 4.964478259033587 1
3:3 16.015867849637324 2
3:3 18.448645993400273 3
3:4 34.665042149329885 1
2:4 19.808740049266518 2
2:3 11.522155369462777 2
2:3 16.37999857159089 2
2:4 17.33176723697126 2
2:4 16.498371418338486 2
2:3 14.035070973585501 2
2:4 18.467312446457157 2
2:4 22.510814934118834 2
2:4 21.412923011130054 2
2:4 17.02214966055304 2
2:3 20.116680246797568 2
3:3 25.651391803485275 1
3:4 4.530970230678243 1
3:4 5.3843089018128465 1
2:4 25.204507541064277 2
2:4 23.38728764955046 2
2:3 12.006607949364499 2
2:4 20.780824111728236 3
2:3 13.41569056080126 1
2:3 13.728806985636563 2
2:4 15.462071699251545 2
3:4 5.467860676006934 1
2:4 25.094980501807726 2
2:3 16.44870090607041 2
2:3 11.496744167494091 2
1:3 41.35336668043064 2
1:3 33.60394856301279 2
1:3 29.730912694676178 2
1:2 2.35970333771343 3
1:2 17.526173783868625 3
1:2 27.716957525264004 3
1:2 14.40410187222973 3
1:3 41.0583620444291 1
1:3 51.11276794319477 2
1:3 35.97493537257417 2
2:3 17.100442486716187 2
2:4 19.248145258459196 2
3:4 5.614001072983485 1
3:4 16.49362132470658 2
3:4 3.5118684681525574 1
2:4 15.554521314026312 2
2:3 11.112284630853601 2
3:3 15.072211772384732 1
3:4 3.7183753484221054 1
2:4 30.95701810747366 2
2:4 23.431906043419758 2
2:4 19.860066706906792 2
3:4 4.468576661624421 1
2:4 19.07853330742307 2
2:3 13.549674278982538 2
3:3 14.089725252085707 1
3:3 18.26792803184102 1
3:3 13.719265881421077 1
3:4 5.133892023207145 1
3:4 5.063087294952924 1
3:3 18.230242353130592 2
3:2 33.90920903731907 4
4:2 5.127088068161927 4
4:1 15.008738473966906 4
3:1 6.556267364312949 4
4:1 15.20012766595859 3
4:1 16.786519113306806 4
4:1 13.293491906138808 4
4:1 14.155317514630408 4
3:1 4.6726816052886475 4
3:1 4.334674007217319 4
2:1 29.671512399329924 3
2:1 35.15234632835401 3
2:1 34.09521866369115 3
2:1 29.451047254179578 4
2:1 39.90829635554103 3
2:1 38.34703184048446 3
2:1 26.01641257552751 3
2:1 34.30198557547041 3
2:1 34.03170758669533 3
2:1 28.96762690965435 4
2:1 32.43504318656453 3
2:1 34.56732574557274 2
2:1 10.229625558599691 3
2:1 49.44820776404214 3
2:1 31.732933324000648 3
3:1 5.771290440714512 4
3:2 28.694311509813485 4
3:2 34.994107457301354 4
4:2 3.78984398385734 4
3:2 39.6791754516126 4
3:2 31.11906429048788 2
3:3 21.342638087631773 1
3:2 37.902454221939706 4
3:3 15.934191722162172 1
3:4 3.55447436303011 1
2:4 22.24602585337813 2
3:4 3.8987925057118917 1
4:4 14.19169549683757 1
4:4 22.134179803427436 1
3:4 17.17448915545954 1
3:4 4.767012187445137 1
4:4 14.605439945646703 1
4:4 13.21849950920656 1
3:4 5.650751021677898 1
2:4 15.461485391098405 2
2:3 19.165950447056808 2
2:4 10.624325314091118 2
3:4 5.707050296723121 1
2:4 20.096369252251726 2
2:4 23.83669655502109 4
2:3 17.87957681013936 2
2:3 19.877042507709497 2
2:4 22.283185186182784 2
2:4 22.346278544786113 2
2:4 22.218991179987654 2
3:4 5.706024853611952 1
3:3 16.225637069217328 1
3:4 4.936008997487269 1
.
2:3 12.962884235653584 2
2:3 16.779125494831362 4
2:3 17.389762274545255 4
1:3 26.643232427890815 2
1:3 42.56640065935915 2
2:3 16.162635613542506 2
1:3 34.199316257424535 2
2:3 4.055200232504202 2
2:3 19.388004277355158 2
2:3 12.471731533716888 2
3:3 15.557228300200487 1
3:4 5.539957789186602 2
3:3 8.380181834590491 1
3:3 25.39899791904629 1
3:3 8.301309180888078 1
3:2 35.396596194009 4
3:3 15.206541976778245 1
3:3 7.261658421149404 1
3:3 45.82428675149289 1
2:3 12.291851580827258 2
2:3 12.405416092554367 2
2:3 18.418992899408746 2
1:3 26.548634749656173 2
1:2 27.838795580696182 3
1:3 3.3283050988621143 1
2:3 10.748203702236708 2
2:4 23.991237285815505 2
2:3 12.813337022498402 2
3:3 31.17300885116284 1
3:4 14.103269869796268 1
3:3 21.655444912054733 1
3:3 21.275065600214248 1
2:3 17.708202024914197 2
2:3 15.26544646525495 2
3:3 18.756269157486763 1
3:2 36.745446056408404 4
4:2 4.964808260076736 4
4:1 12.648914658376947 4
4:1 14.645014879246894 4
4:2 4.069407319703257 4
4:1 17.82512706116439 4
4:1 15.341462035105483 4
4:2 4.052861993572628 4
4:1 16.67025073048712 4
4:1 17.849507400744432 4
4:1 19.514368619322752 4
4:2 15.273101882025543 4
4:1 16.74967215732586 4
3:1 6.77971138113571 4
2:1 36.90904819551572 3
3:1 5.487976464987061 4
3:1 5.538827968476014 4
2:1 40.09371562881573 3
2:1 25.834189092554265 4
2:1 29.841341541143663 3
2:1 32.15839903264153 3
2:1 30.367781295252545 3
2:1 37.101941096665456 3
2:1 37.05691061512565 3
2:1 42.28449401397681 3
2:1 40.44064785104153 3
2:1 39.083259932262806 3
2:1 23.833261394015594 3
2:1 40.948423012371535 3
3:1 4.868604504629563 4
4:1 15.677578375135319 4
4:1 12.049961431630942 4
3:1 6.606240050306781 4
3:2 31.43383963458537 4
4:2 5.89001770865085 4
4:1 20.01242753025526 4
4:2 5.045074097953057 4
4:2 3.987623747320323 4
4:2 5.301972057640594 4
4:2 4.125841029806182 4
4:2 4.290058011503425 4
4:1 16.79037348975155 4
4:1 11.96674930963796 4
4:1 13.726814929304286 4
4:1 14.151189067595826 4
4:1 16.457112335624686 4
4:2 25.71245821649505 4
3:2 36.82893341429815 4
4:2 3.995128736524535 4
4:2 3.9271905350925436 4
4:2 6.169411885946063 4
4:2 3.7514561030490263 4
4:2 3.3020542698365167 2
4:2 3.9663677990785255 4
4:1 12.36189837783624 4
4:2 3.9754149598719843 4
4:1 16.3140902218954 4
3:1 6.466095527294195 4
4:1 16.227095970161287 4
4:1 18.452001806591053 4
3:1 3.739354689125002 3
3:2 30.51755982687613 4
3:2 35.645263132543505 1
3:2 29.160840242231572 4
3:1 5.03525698562736 4
4:1 16.444801205514924 4
4:1 19.01571597629119 4
4:2 4.389023367194686 2
3:2 31.608605767359137 4
3:2 35.26987574689371 4
3:3 14.668306013123404 1
3:3 18.964949423666518 1
3:4 7.712539972588258 1
3:3 21.147374385412647 1
3:3 12.452518747364087 1
3:4 5.667099034058511 1
3:3 16.814573731639417 1
3:4 16.834848013998368 1
4:4 18.897316652956963 1
4:4 14.542574819197917 1
4:4 16.21095531088362 1
4:4 19.912161443516514 1
4:4 19.436303965397098 1
4:4 13.62846901026697 1
4:4 16.00610757375604 1
4:4 18.29840577525662 1
3:4 4.166739641139676 1
3:3 3.6416359006088714 1
3:2 32.15032119469302 4
3:3 24.362158930145753 1
3:4 36.754956016318786 1
3:3 14.285248741818062 1
3:2 27.766131135441864 3
4:2 3.9453708669993026 4
4:2 5.828977383057196 4
3:2 33.486815675935894 4
3:2 27.63560405269669 3
4:2 4.869305067151037 4
4:1 12.415583120196576 4
4:2 3.634574723255213 4
4:2 21.24921683224619 4
4:2 7.161030217725511 4
4:2 5.358123003389406 4
3:2 29.304547270039578 4
3:2 35.99745629063205 4
3:3 20.459700075036697 1
3:3 13.28665408685455 1
2:3 15.792451306749276 4
2:4 16.445375909456835 2
3:4 4.519591613808987 1
3:4 3.848783167399686 1
2:4 19.607140422911996 2
3:4 6.124169349750987 3
3:3 17.866321226379473 1
